Transaction_ID,Customer_ID,Amount,Transaction_Type,Province,Fraud
26890,4471,1472.8039454539235,Withdrawal,Limpopo,0
26891,4577,2230.309093052393,Withdrawal,Limpopo,0
26892,4238,942.5979104521614,Transfer,Gauteng,0
26893,4854,582.1147985703249,Deposit,Gauteng,0
26894,2148,1160.5613886827784,Withdrawal,Gauteng,0
26895,2696,5533.68281140692,Withdrawal,Gauteng,0
26896,3134,69.20812084889072,Deposit,Limpopo,0
26897,4892,1128.2818339456876,Transfer,Gauteng,0
26898,3536,599.0706165663756,Transfer,Gauteng,0
26899,1225,166.98444855164468,Deposit,KZN,0
26900,2680,855.5199729965442,Transfer,Gauteng,0
26901,3392,1537.3352724259635,Transfer,Limpopo,0
26902,4831,1126.690699488793,Deposit,Limpopo,0
26903,2897,44.41585193053114,Deposit,KZN,0
26904,1517,1298.1022459015762,Transfer,Gauteng,0
26905,4102,395.95336524594967,Transfer,Limpopo,0
26906,2732,626.6327322752718,Withdrawal,Gauteng,0
26907,4815,561.3961159267076,Transfer,Gauteng,0
26908,1295,2933.3244213004796,Withdrawal,Limpopo,0
26909,1413,73.11275078329895,Deposit,Gauteng,0
26910,2860,641.558603263707,Withdrawal,Limpopo,0
26911,2995,753.3349373789333,Transfer,KZN,0
26912,3182,1446.7814916936402,Withdrawal,Gauteng,0
26913,3028,2333.595846747355,Transfer,KZN,0
26914,3572,1951.084287535056,Transfer,KZN,0
26915,4056,2095.257248012533,Transfer,KZN,0
26916,1003,320.50847367368874,Deposit,KZN,0
26917,1177,3641.156080069807,Withdrawal,Limpopo,0
26918,1745,802.0338612210459,Withdrawal,KZN,0
26919,1258,16.756795600988685,Withdrawal,KZN,0
26920,1651,1654.3650856697363,Withdrawal,Gauteng,0
26921,4136,1389.5222040703004,Transfer,Limpopo,0
26922,2818,201.93964809501352,Withdrawal,Limpopo,0
26923,2386,4823.357138470854,Withdrawal,Limpopo,0
26924,4889,1236.8136188166593,Deposit,Limpopo,0
26925,4788,950.2357960765547,Deposit,Gauteng,0
26926,4088,761.5513213893402,Withdrawal,Limpopo,0
26927,4271,353.30133389904506,Deposit,KZN,0
26928,3591,4580.449207245655,Deposit,Gauteng,0
26929,4283,1816.791420171935,Deposit,Limpopo,0
26930,3482,1257.6192949419035,Transfer,Limpopo,0
26931,2296,1496.2520017065735,Deposit,Limpopo,0
26932,1289,2752.819181961073,Deposit,Gauteng,0
26933,1802,1514.7498714249234,Withdrawal,KZN,0
26934,3530,182.55793159952134,Withdrawal,Gauteng,0
26935,3021,1792.4956046578181,Transfer,Limpopo,0
26936,1233,1248.1635114991238,Deposit,KZN,0
26937,1407,5087.350697407189,Withdrawal,Limpopo,0
26938,1693,1984.8059145009836,Transfer,KZN,0
26939,2169,632.3984027096843,Withdrawal,Gauteng,0
26940,1561,218.22873252132234,Withdrawal,KZN,0
26941,3477,987.4828016857155,Deposit,Gauteng,0
26942,1431,1706.127665842749,Withdrawal,Limpopo,0
26943,4686,292.70086053503434,Deposit,Limpopo,1
26944,2568,1572.3533939307388,Deposit,KZN,0
26945,3544,2619.7067843682703,Withdrawal,Limpopo,0
26946,1982,256.27176950964366,Transfer,Gauteng,0
26947,4160,1835.1703168019083,Withdrawal,Limpopo,0
26948,4044,106.04840011754825,Transfer,KZN,0
26949,2434,11.972779938937448,Withdrawal,KZN,0
26950,1896,49.768611665863254,Deposit,KZN,0
26951,4924,1497.4904846992288,Transfer,Gauteng,0
26952,3874,5438.1277334826045,Withdrawal,Gauteng,0
26953,4312,2213.4902299075848,Withdrawal,Limpopo,0
26954,1777,440.36765290513705,Deposit,KZN,0
26955,1222,111.58220297962059,Withdrawal,Gauteng,0
26956,2771,1438.2264597794704,Deposit,Gauteng,0
26957,2688,4.851163875430732,Transfer,Gauteng,0
26958,1467,2359.555007351746,Withdrawal,KZN,0
26959,3616,417.8268798388861,Withdrawal,KZN,0
26960,2345,533.3356590890787,Deposit,KZN,0
26961,3422,632.343687976328,Deposit,KZN,0
26962,4183,2163.04642673256,Withdrawal,Limpopo,0
26963,3574,463.3419578304973,Transfer,KZN,0
26964,1411,502.09950211480907,Deposit,Limpopo,0
26965,3316,1168.0312577107486,Transfer,KZN,0
26966,1625,932.6372533284155,Transfer,Limpopo,0
26967,2275,4670.75003783426,Transfer,Limpopo,0
26968,2011,458.5584522787834,Deposit,Gauteng,0
26969,4445,144.5866971294469,Deposit,Limpopo,0
26970,2677,1167.997064045975,Transfer,Limpopo,0
26971,4697,305.9667980868315,Deposit,Gauteng,0
26972,3497,800.6979929652651,Withdrawal,KZN,0
26973,1801,310.9015081481652,Transfer,KZN,0
26974,2892,3192.568172932586,Withdrawal,Gauteng,0
26975,2560,595.0174111962016,Deposit,Gauteng,0
26976,2391,2236.599277414463,Withdrawal,Limpopo,0
26977,3869,4452.274683893377,Transfer,KZN,0
26978,1254,4233.9441224540315,Withdrawal,KZN,0
26979,2486,1116.0327280522158,Deposit,Gauteng,0
26980,4339,6134.4928885459,Withdrawal,Gauteng,0
26981,3173,1600.3967003115729,Transfer,KZN,0
26982,2416,206.29007933157345,Withdrawal,Limpopo,0
26983,1761,3288.9414704304936,Deposit,KZN,0
26984,3846,948.6122952288451,Deposit,Gauteng,0
26985,2357,248.54057121500614,Withdrawal,KZN,0
26986,1564,2351.161551486675,Transfer,KZN,0
26987,2391,1468.8578086128025,Withdrawal,KZN,0
26988,2578,3207.144545276546,Transfer,Limpopo,0
26989,4749,2634.4940604679427,Withdrawal,Limpopo,0
26990,4625,578.7373281073857,Deposit,KZN,0
26991,4963,444.2057039605482,Transfer,KZN,0
26992,3503,1985.4219334633783,Transfer,Gauteng,0
26993,4759,1277.5563569012047,Transfer,Gauteng,0
26994,2090,108.65413378200485,Deposit,Gauteng,0
26995,4137,300.6753783506547,Deposit,Gauteng,1
26996,3959,246.16873335669504,Deposit,Gauteng,0
26997,2618,1336.6542514413422,Withdrawal,Gauteng,0
26998,3909,134.49695310911713,Withdrawal,Gauteng,0
26999,3664,349.22453026191766,Withdrawal,Gauteng,0
27000,1399,1182.4284988418203,Transfer,Limpopo,0
27001,1286,214.17274356275595,Transfer,Gauteng,0
27002,4957,428.0707163239878,Transfer,Limpopo,0
27003,3233,3559.3670376131163,Transfer,KZN,0
27004,3331,1791.6155976746686,Deposit,Limpopo,0
27005,2539,549.8312922335834,Transfer,KZN,0
27006,3697,3147.6934097207672,Withdrawal,Limpopo,0
27007,3738,432.09283339932296,Withdrawal,Gauteng,0
27008,1236,1334.04498956861,Deposit,Limpopo,0
27009,4089,689.4725560715523,Transfer,Gauteng,0
27010,1814,2092.393757189667,Deposit,Gauteng,0
27011,1927,696.8373776433808,Deposit,Limpopo,0
27012,1413,429.24817999545536,Withdrawal,KZN,0
27013,2955,1403.610255887138,Deposit,KZN,0
27014,3056,2051.741537060526,Deposit,Gauteng,0
27015,1419,1152.982267260945,Withdrawal,Limpopo,0
27016,1028,1889.6949702476663,Withdrawal,Limpopo,0
27017,4727,822.3141714985965,Transfer,KZN,0
27018,3395,2380.3859832439894,Withdrawal,Gauteng,0
27019,1660,1319.3043439527235,Deposit,KZN,0
27020,3623,327.7004767498178,Withdrawal,Limpopo,0
27021,4950,3321.1980512226396,Deposit,KZN,0
27022,1449,2719.388472400042,Withdrawal,KZN,0
27023,1379,4982.701012620782,Transfer,Gauteng,0
27024,3746,1262.5004229515569,Transfer,KZN,0
27025,3413,1689.3189761498686,Deposit,KZN,0
27026,2250,2988.016977150467,Transfer,Gauteng,0
27027,4189,81.03710907314688,Deposit,KZN,0
27028,3459,3649.119827724879,Withdrawal,Limpopo,0
27029,3998,474.45861513340157,Transfer,Limpopo,0
27030,1355,88.10297920491942,Withdrawal,Gauteng,0
27031,3301,406.93963643377856,Withdrawal,Gauteng,0
27032,4614,1324.138740170992,Deposit,Limpopo,0
27033,2696,73.54431224503679,Deposit,Limpopo,0
27034,1726,1.147588358165037,Transfer,Gauteng,0
27035,2467,1529.8236905231543,Withdrawal,Limpopo,0
27036,3728,906.022287003215,Withdrawal,KZN,0
27037,4152,2790.0277641284097,Withdrawal,KZN,0
27038,4117,446.6941445072883,Transfer,Gauteng,0
27039,4120,494.2310010083908,Withdrawal,Gauteng,0
27040,4520,121.07731000982989,Withdrawal,Gauteng,0
27041,1809,1159.947800968638,Withdrawal,Gauteng,0
27042,4478,683.3332969962394,Withdrawal,Gauteng,0
27043,2903,622.6093321416822,Transfer,Limpopo,0
27044,4354,917.7176763721507,Transfer,Gauteng,0
27045,3520,2842.5569984721956,Withdrawal,Gauteng,0
27046,1415,166.7134568246701,Withdrawal,Limpopo,0
27047,4026,1112.2260979025668,Transfer,KZN,0
27048,1599,328.0458083922289,Transfer,Gauteng,0
27049,4192,358.13063360782337,Transfer,Limpopo,0
27050,4074,445.05438142995007,Deposit,Limpopo,0
27051,2339,922.6181645179854,Transfer,Gauteng,0
27052,3507,1023.0143005082282,Transfer,Gauteng,0
27053,4298,3077.8710264651913,Transfer,KZN,0
27054,1078,3339.9943958162044,Withdrawal,KZN,0
27055,4728,1325.2424230375582,Transfer,Gauteng,0
27056,4825,495.6842809584244,Withdrawal,Limpopo,0
27057,2567,2559.2287919991436,Withdrawal,KZN,0
27058,3822,2361.6998529247003,Withdrawal,KZN,0
27059,4794,2398.8856154413434,Withdrawal,KZN,0
27060,2094,24.754518286297415,Transfer,KZN,0
27061,3943,2102.8057100926103,Deposit,Gauteng,0
27062,2220,2873.12408414703,Withdrawal,Limpopo,0
27063,1057,1393.4293585267449,Transfer,KZN,0
27064,2447,2086.9253675158693,Transfer,Limpopo,0
27065,2492,2245.3040518135585,Deposit,Gauteng,0
27066,3671,1059.6021644079553,Deposit,Gauteng,0
27067,3095,2519.957282101779,Withdrawal,KZN,0
27068,2458,2357.4256345998865,Deposit,Limpopo,0
27069,2208,3717.272395935727,Deposit,Limpopo,0
27070,4950,3814.5722498647237,Withdrawal,Gauteng,0
27071,1838,1131.623247607025,Transfer,KZN,0
27072,3212,48.00065382337348,Deposit,Gauteng,0
27073,2750,28.937703550762276,Deposit,Gauteng,0
27074,2354,4193.520784732936,Transfer,Limpopo,0
27075,3377,617.2875921511251,Deposit,KZN,0
27076,2144,711.097485468217,Withdrawal,Limpopo,0
27077,1212,952.0571370904497,Transfer,Limpopo,0
27078,4894,463.45866312240804,Deposit,Limpopo,0
27079,1506,1338.913291739076,Deposit,KZN,0
27080,4624,2303.0297808711985,Withdrawal,Limpopo,0
27081,4936,446.27872140033185,Withdrawal,Gauteng,0
27082,3963,2038.3763693755309,Transfer,Gauteng,0
27083,3848,1672.200053841533,Withdrawal,Limpopo,0
27084,3215,1118.504359091353,Deposit,Limpopo,0
27085,4042,590.5466419130975,Withdrawal,Gauteng,0
27086,2569,3092.6907889147337,Deposit,Limpopo,0
27087,3877,773.2449532432665,Transfer,KZN,1
27088,4043,704.1970254926446,Withdrawal,KZN,0
27089,4034,1538.1996551705,Withdrawal,Limpopo,0
27090,3834,3794.8244743126475,Deposit,Gauteng,0
27091,3474,1063.9694749756381,Deposit,KZN,0
27092,2732,1923.932486718403,Transfer,Gauteng,0
27093,4774,915.6458377264676,Deposit,KZN,0
27094,2244,370.4008109147048,Transfer,Limpopo,0
27095,2015,198.50215117065108,Transfer,Limpopo,0
27096,4081,219.84060238871766,Transfer,KZN,0
27097,2143,32.33459163729099,Deposit,KZN,0
27098,4706,1207.4671331589602,Deposit,KZN,0
27099,2270,210.80117505771207,Deposit,Limpopo,0
27100,4431,3011.5002332241866,Withdrawal,Gauteng,0
27101,2932,6102.798104539641,Withdrawal,Limpopo,0
27102,4292,1027.3778731340044,Withdrawal,Gauteng,0
27103,1772,895.8665262930806,Transfer,Gauteng,0
27104,2529,641.7328227510263,Withdrawal,Limpopo,0
27105,2081,1524.2782575532597,Withdrawal,KZN,0
27106,4898,1404.8438307937197,Withdrawal,Limpopo,0
27107,4531,630.979566759885,Withdrawal,KZN,0
27108,2151,630.4874224270023,Transfer,Gauteng,0
27109,2722,1552.627589875931,Transfer,Limpopo,0
27110,1716,1212.9925518922807,Deposit,KZN,0
27111,3133,1901.7296282544783,Deposit,KZN,0
27112,1103,4255.335054576242,Transfer,Limpopo,0
27113,3190,2268.4093694418107,Transfer,KZN,0
27114,1204,544.3536734886876,Transfer,Gauteng,0
27115,3688,2135.1997482843085,Deposit,KZN,0
27116,4829,896.8223952946887,Withdrawal,Gauteng,0
27117,4109,2255.2969560100432,Withdrawal,KZN,0
27118,2386,3264.8708604891817,Transfer,Limpopo,0
27119,2644,431.40181184191556,Deposit,Gauteng,0
27120,2332,408.98333036873015,Transfer,Limpopo,0
27121,4123,850.1019848076735,Deposit,KZN,0
27122,3048,79.36380465766642,Withdrawal,KZN,1
27123,3058,1736.0438993225457,Withdrawal,Gauteng,0
27124,2849,2077.649090507119,Transfer,KZN,0
27125,1746,635.6651333689136,Withdrawal,Gauteng,0
27126,2663,939.0327864559333,Transfer,Gauteng,0
27127,2237,1338.7023336141333,Deposit,Limpopo,0
27128,3018,114.67027057996137,Transfer,Gauteng,0
27129,1955,1863.5379752173196,Deposit,Limpopo,0
27130,3802,1122.0440581143903,Transfer,Gauteng,0
27131,4627,1468.295907154169,Transfer,Limpopo,0
27132,1517,1930.111146134042,Deposit,KZN,0
27133,4739,1688.4761678335913,Withdrawal,KZN,0
27134,2438,150.26361757010628,Deposit,KZN,0
27135,2031,2288.96978482477,Transfer,Gauteng,0
27136,3052,1412.5919813870478,Withdrawal,KZN,0
27137,4433,1882.272131806976,Deposit,Limpopo,0
27138,3741,454.70476926846356,Deposit,Limpopo,0
27139,3159,375.43920533116466,Withdrawal,KZN,0
27140,4051,2623.8456794653484,Withdrawal,Gauteng,0
27141,1272,742.4018001989899,Deposit,KZN,0
27142,1421,1284.7233906623553,Deposit,Limpopo,0
27143,3312,1203.089235787734,Transfer,KZN,0
27144,2481,1319.8182320734354,Deposit,KZN,0
27145,3259,108.06016569637814,Withdrawal,Limpopo,0
27146,4149,540.3224729072599,Deposit,Limpopo,0
27147,1781,103.19020408504922,Withdrawal,Gauteng,0
27148,3713,981.3541247355137,Transfer,Limpopo,0
27149,2244,3485.6928758214553,Withdrawal,Limpopo,0
27150,3416,739.4200706829246,Withdrawal,Gauteng,0
27151,4005,2287.9881580840984,Withdrawal,Limpopo,0
27152,3394,507.9291640923399,Deposit,Limpopo,0
27153,3072,2909.683985761654,Deposit,Gauteng,0
27154,1975,815.8062500551468,Deposit,Gauteng,0
27155,4491,658.2631463079363,Withdrawal,Gauteng,0
27156,4425,1793.4098711527793,Deposit,Limpopo,0
27157,2743,1078.4893294967346,Deposit,Gauteng,0
27158,1416,617.1946911273972,Withdrawal,Gauteng,0
27159,3562,89.77187602391594,Withdrawal,Gauteng,0
27160,1214,273.43311886823597,Deposit,KZN,0
27161,4978,2219.7457063117126,Deposit,Limpopo,0
27162,2135,3802.3756101788954,Deposit,Limpopo,0
27163,4001,277.3963498514657,Transfer,Gauteng,0
27164,4775,1264.0071435443954,Deposit,Gauteng,0
27165,1913,52.15690249115627,Withdrawal,Gauteng,0
27166,2582,515.5184746462351,Deposit,KZN,0
27167,3024,893.4535717396186,Transfer,Gauteng,0
27168,1427,1997.015488417657,Transfer,Limpopo,0
27169,1732,67.66528459822518,Transfer,KZN,0
27170,3746,2279.6059576463326,Deposit,Gauteng,0
27171,4633,339.688118828694,Withdrawal,Limpopo,0
27172,4780,2137.7509534495894,Withdrawal,Gauteng,0
27173,3263,1473.128309858548,Deposit,Gauteng,0
27174,1412,622.3094685894462,Deposit,Gauteng,0
27175,4804,1929.6815797418742,Deposit,KZN,1
27176,3427,404.4147136541845,Deposit,KZN,0
27177,2625,372.168974418491,Withdrawal,KZN,0
27178,1231,95.59988125731817,Transfer,KZN,0
27179,1834,749.0304536231184,Transfer,Limpopo,0
27180,1257,154.22335367924273,Withdrawal,KZN,0
27181,4736,815.8005561987193,Deposit,Limpopo,0
27182,2279,14.77792129619579,Deposit,KZN,0
27183,1402,252.77593826919076,Withdrawal,Gauteng,0
27184,3471,4040.5984553050785,Withdrawal,KZN,0
27185,1769,2381.2344431353085,Transfer,Limpopo,0
27186,1064,404.1024551142562,Withdrawal,KZN,0
27187,3237,1900.3263458980741,Deposit,KZN,0
27188,4674,1656.1088129733175,Withdrawal,Gauteng,0
27189,1949,292.06304772233244,Withdrawal,KZN,0
27190,1172,695.5756114841197,Withdrawal,Gauteng,0
27191,3806,3674.9883374348274,Deposit,KZN,0
27192,4839,2013.2318222415406,Deposit,KZN,0
27193,3675,2142.858599652727,Transfer,KZN,0
27194,3608,1244.7775189091187,Withdrawal,Gauteng,0
27195,2250,1642.856079402916,Deposit,Limpopo,0
27196,4048,1066.167987143694,Transfer,Gauteng,0
27197,4652,2025.7759133870243,Deposit,Limpopo,0
27198,2411,1979.2306288255031,Transfer,Limpopo,0
27199,3448,47.364779496547854,Withdrawal,Limpopo,0
27200,1637,1498.5891977714205,Transfer,Limpopo,0
27201,1948,1490.623182836007,Withdrawal,Limpopo,0
27202,3260,104.5396195769844,Withdrawal,KZN,0
27203,3100,792.4187446892399,Withdrawal,Gauteng,0
27204,3671,3435.823580575866,Withdrawal,Limpopo,0
27205,2694,4600.482349876696,Transfer,KZN,0
27206,1751,2286.342502093861,Transfer,KZN,0
27207,1661,246.37685945232343,Deposit,Limpopo,0
27208,3186,704.3334906894362,Transfer,KZN,0
27209,3465,302.35445598200636,Withdrawal,Gauteng,0
27210,4696,1583.916107412844,Deposit,KZN,0
27211,1142,2225.162720177985,Transfer,KZN,0
27212,2905,3228.2211864479623,Withdrawal,Limpopo,0
27213,3556,2956.133377212161,Deposit,KZN,0
27214,3697,156.7245638930973,Transfer,KZN,0
27215,1485,201.4529747152229,Deposit,Limpopo,0
27216,1991,3606.458577347683,Transfer,Limpopo,0
27217,2460,2784.777568386255,Transfer,Gauteng,0
27218,4887,925.3300355992063,Deposit,Limpopo,1
27219,3590,843.3154671187542,Deposit,Gauteng,0
27220,1292,1207.1229452039497,Deposit,Gauteng,0
27221,2643,1361.8732900890273,Withdrawal,Limpopo,0
27222,4355,439.9800246159179,Withdrawal,KZN,0
27223,3718,775.6221345005516,Deposit,KZN,0
27224,1837,1450.1645451016045,Transfer,Limpopo,0
27225,2037,346.5129490863647,Deposit,Limpopo,0
27226,3681,10130.283860764244,Withdrawal,KZN,0
27227,2750,498.89249407669587,Deposit,Gauteng,0
27228,1271,1205.834154496006,Deposit,Gauteng,0
27229,2048,1211.691336720893,Withdrawal,Gauteng,0
27230,2958,900.8116030607345,Transfer,Limpopo,0
27231,3369,414.7046621269864,Transfer,KZN,0
27232,1805,1249.8318570144622,Withdrawal,Gauteng,0
27233,2704,143.1390651020609,Withdrawal,Gauteng,0
27234,4174,733.9047261220599,Deposit,Limpopo,0
27235,2889,380.8917077971504,Transfer,KZN,0
27236,1882,198.888220441842,Transfer,Gauteng,0
27237,4111,3895.09059622568,Withdrawal,KZN,0
27238,3282,1805.6738083576904,Transfer,KZN,0
27239,1831,277.3793813467076,Withdrawal,Limpopo,0
27240,2112,4475.582849551504,Transfer,Gauteng,0
27241,4171,365.0042888164922,Transfer,KZN,0
27242,3191,403.02212800942107,Withdrawal,Gauteng,0
27243,3040,214.5423040158598,Deposit,KZN,0
27244,2105,1952.120122704672,Deposit,Limpopo,0
27245,3636,1269.0120530759723,Transfer,Limpopo,0
27246,2594,90.02495230314267,Deposit,KZN,0
27247,3276,38.43824361137425,Transfer,Gauteng,0
27248,2626,1141.045708171235,Deposit,KZN,0
27249,2889,1581.3098342282685,Deposit,Limpopo,0
27250,4466,2596.3376553350167,Transfer,Limpopo,0
27251,4584,975.9160065592738,Deposit,KZN,0
27252,2804,1692.9755776773918,Withdrawal,Gauteng,0
27253,4869,1984.4479495094988,Deposit,Gauteng,0
27254,2220,1424.200129183205,Transfer,Gauteng,0
27255,1273,651.2975416754141,Deposit,Gauteng,0
27256,1589,212.1647404682473,Withdrawal,KZN,0
27257,3700,1564.2210133372907,Withdrawal,Limpopo,0
27258,4871,2196.035776299906,Deposit,KZN,0
27259,1582,315.7614304932843,Transfer,KZN,0
27260,1967,1024.399442875942,Withdrawal,KZN,0
27261,4633,759.3676575340186,Withdrawal,Limpopo,0
27262,2990,345.4468910177307,Transfer,KZN,0
27263,3419,422.17857570312924,Withdrawal,Limpopo,0
27264,4952,407.07178175285225,Withdrawal,Limpopo,0
27265,4151,814.3285351635632,Withdrawal,Limpopo,0
27266,2258,742.580777752576,Transfer,KZN,0
27267,2310,1211.755728277272,Withdrawal,KZN,0
27268,3866,146.76772346146404,Transfer,Gauteng,0
27269,4738,1305.722997003921,Withdrawal,KZN,0
27270,1571,33.13237108875225,Withdrawal,Gauteng,0
27271,1544,446.346367689104,Withdrawal,Gauteng,0
27272,2460,1046.1485653077534,Transfer,Gauteng,0
27273,1126,1742.0229083739448,Withdrawal,Limpopo,0
27274,1732,2212.790815670366,Deposit,Limpopo,0
27275,4783,54.313532653590784,Transfer,Gauteng,0
27276,1416,1156.6205581348286,Transfer,Gauteng,0
27277,1637,656.44776525078,Deposit,Limpopo,0
27278,1040,1780.717387421553,Deposit,Gauteng,0
27279,1786,500.6513467543871,Withdrawal,KZN,0
27280,4540,2042.2482675800075,Transfer,Gauteng,0
27281,1296,1382.848045121367,Transfer,Gauteng,0
27282,2620,2338.633329579314,Deposit,Gauteng,0
27283,4672,6240.1457048838065,Deposit,Limpopo,0
27284,1041,3588.5345843678565,Deposit,Limpopo,0
27285,3679,1349.4830359527562,Deposit,Gauteng,0
27286,4350,3363.1126329667895,Withdrawal,Gauteng,0
27287,4530,249.24093957102377,Deposit,Gauteng,0
27288,1032,65.98293719931841,Transfer,Limpopo,0
27289,2299,1142.5670905911934,Deposit,Gauteng,0
27290,3712,5495.974506456145,Withdrawal,Gauteng,0
27291,4161,1855.4489501813994,Transfer,Limpopo,0
27292,1615,546.0725274814314,Deposit,KZN,0
27293,1947,1657.4195475958609,Withdrawal,Gauteng,0
27294,2547,61.088800437082256,Transfer,Gauteng,0
27295,1159,954.0720779207038,Withdrawal,KZN,0
27296,2952,406.24860994038374,Deposit,KZN,0
27297,3505,75.67439911671975,Transfer,Gauteng,0
27298,2731,431.343880798013,Transfer,Gauteng,0
27299,3446,1922.6876492261467,Transfer,Gauteng,0
27300,2842,1201.7293952051004,Withdrawal,Limpopo,0
27301,2797,35.57079370082828,Transfer,KZN,0
27302,4162,790.7825319861358,Deposit,KZN,0
27303,2732,2092.525062853659,Deposit,KZN,0
27304,1580,4638.519842597761,Withdrawal,KZN,0
27305,4537,3111.472905542475,Withdrawal,Gauteng,0
27306,1219,2.28136083485436,Transfer,Gauteng,0
27307,4490,370.19795402017377,Deposit,KZN,0
27308,1378,349.29258820981397,Transfer,Gauteng,0
27309,2749,799.3375226054976,Withdrawal,Limpopo,0
27310,3977,1556.6479283731887,Deposit,Gauteng,0
27311,2470,249.2041852853576,Transfer,Gauteng,0
27312,1963,3709.681058638408,Deposit,KZN,0
27313,2169,2251.6618900743247,Deposit,Gauteng,0
27314,1232,815.3640091465634,Withdrawal,KZN,0
27315,2394,1315.5815052159646,Transfer,KZN,0
27316,1921,1170.6808281107249,Withdrawal,Gauteng,0
27317,3281,1309.2365556016214,Deposit,KZN,0
27318,3773,2950.4046547352987,Withdrawal,KZN,0
27319,1366,334.9396677167475,Withdrawal,KZN,0
27320,1480,1726.6624685842523,Transfer,Limpopo,0
27321,2596,169.808143586027,Transfer,KZN,0
27322,4434,921.958712710217,Transfer,Gauteng,0
27323,3637,1515.2382623549418,Deposit,Limpopo,0
27324,4582,18.870696573350646,Deposit,Limpopo,0
27325,2118,171.5451542479375,Transfer,Limpopo,0
27326,2865,143.55555538785626,Deposit,KZN,0
27327,3034,704.2678834728542,Deposit,KZN,0
27328,1215,1459.3271686333794,Transfer,Limpopo,0
27329,1724,8269.134791448336,Deposit,KZN,0
27330,2839,439.7031431934089,Withdrawal,KZN,0
27331,1711,219.20350908535656,Transfer,Gauteng,0
27332,2887,803.606677176305,Withdrawal,Limpopo,0
27333,4614,236.6929773602893,Withdrawal,Limpopo,0
27334,2825,37.27617189264872,Withdrawal,KZN,0
27335,4926,1245.0287079579277,Withdrawal,Gauteng,0
27336,1984,3175.0612150454667,Withdrawal,KZN,0
27337,2158,2958.305319688878,Transfer,Limpopo,0
27338,2106,159.35563763859332,Deposit,Gauteng,0
27339,1390,239.33248704244798,Deposit,KZN,0
27340,2070,1013.3174974032617,Transfer,KZN,0
27341,1391,687.6261619745424,Deposit,Limpopo,0
27342,3765,1821.4112361496693,Deposit,KZN,0
27343,1384,1024.6200379012341,Deposit,Gauteng,0
27344,3428,30.484957629600665,Deposit,Gauteng,0
27345,4148,502.29507167217423,Withdrawal,Limpopo,0
27346,2282,3476.4243047427444,Deposit,Limpopo,0
27347,3651,1074.6508155091421,Deposit,Limpopo,0
27348,1933,2398.850863977981,Deposit,KZN,0
27349,2970,771.9896954263762,Withdrawal,Limpopo,0
27350,1398,1694.985625086831,Deposit,KZN,0
27351,3147,277.69403348820504,Transfer,KZN,0
27352,4572,2000.7422554301625,Deposit,Gauteng,0
27353,1382,2316.7471903390233,Transfer,Limpopo,0
27354,3754,141.69723337090804,Withdrawal,Gauteng,0
27355,4263,303.74490438997873,Withdrawal,Limpopo,0
27356,4651,932.3265169432007,Deposit,KZN,0
27357,4972,1521.8344494892292,Deposit,Gauteng,0
27358,4825,1522.060350527994,Deposit,Limpopo,0
27359,4673,1654.8478264729429,Deposit,Limpopo,0
27360,4416,1879.8246536926101,Withdrawal,Gauteng,0
27361,3057,1057.1212200888135,Deposit,KZN,0
27362,3311,1282.9892138434732,Deposit,Gauteng,0
27363,4339,12.662496913482851,Deposit,Gauteng,0
27364,3879,273.3636095056773,Deposit,Limpopo,0
27365,3677,1035.4190712318002,Deposit,Gauteng,0
27366,3809,2053.2302406437607,Withdrawal,Gauteng,0
27367,4642,2482.6331019316226,Withdrawal,Gauteng,0
27368,3242,1958.1430520772167,Deposit,Gauteng,1
27369,3609,999.4737434505525,Deposit,Gauteng,0
27370,2430,495.4200225663175,Transfer,KZN,0
27371,4367,882.4138094693984,Transfer,Gauteng,0
27372,2913,14.007547819947602,Deposit,Gauteng,0
27373,3144,1366.8035100081956,Deposit,KZN,0
27374,3509,116.24015891044095,Transfer,Limpopo,0
27375,4710,235.66524821094046,Transfer,KZN,0
27376,1757,1475.1554570425258,Deposit,Gauteng,0
27377,3134,20.157850124029743,Withdrawal,Gauteng,0
27378,1990,1278.408987832319,Withdrawal,KZN,0
27379,3124,1525.7423755933164,Withdrawal,Limpopo,0
27380,2912,2328.700620024229,Transfer,Limpopo,0
27381,2739,105.68283023802158,Transfer,KZN,0
27382,2506,4.403953708557069,Deposit,Gauteng,0
27383,4217,2184.160671047182,Deposit,Gauteng,0
27384,1660,513.849297033416,Deposit,Gauteng,0
27385,3028,3273.2778466383934,Deposit,Limpopo,0
27386,2134,306.79294750122153,Withdrawal,KZN,0
27387,3025,1321.0442843135625,Transfer,Gauteng,0
27388,4712,173.80610649401143,Transfer,KZN,0
27389,1764,772.9789287494193,Transfer,KZN,0
27390,3725,3206.4247853273237,Transfer,KZN,0
27391,4368,1406.070500119724,Withdrawal,Gauteng,0
27392,4497,1754.9225631713045,Deposit,Gauteng,0
27393,2672,384.21760997387594,Transfer,Limpopo,0
27394,3838,3841.080416136787,Transfer,KZN,0
27395,4405,1465.1858904710284,Transfer,Limpopo,0
27396,2546,167.88212744711666,Deposit,Gauteng,0
27397,1582,23.511679109200358,Transfer,Gauteng,0
27398,1670,24.07596247464066,Deposit,Limpopo,0
27399,2751,78.85451906090348,Withdrawal,Limpopo,0
27400,1537,3639.094144351595,Transfer,Gauteng,0
